,date,link,inner_html,word_count,petrol,hsd,headline,openai_headline_very_positive,openai_headline_positive,openai_headline_neutral,openai_headline_negative,openai_headline_very_negative,openai_text_very_positive,openai_text_positive,openai_text_neutral,openai_text_negative,openai_text_very_negative,gemini_headline_very_positive,gemini_headline_positive,gemini_headline_neutral,gemini_headline_negative,gemini_headline_very_negative,gemini_text_very_positive,gemini_text_positive,gemini_text_neutral,gemini_text_negative,gemini_text_very_negative,gemini_headline_overall_sentiment,gemini_text_overall_sentiment,openai_headline_overall_sentiment,openai_text_overall_sentiment
10,2024-07-16,"['https://tribune.com.pk/epaper/news/Karachi/2024-07-16/MjBmZjdjZDIzMDIzNjg5Mzc3ZWUyNzhiNTBjYWQ4MjQuanBlZw','https://tribune.com.pk/epaper/news/Karachi/2024-07-16/ZGY2OTFiMmZlMzgzMGZjODczZTg3ODI5NGYxNzVlZTEuanBlZw']","Petrol price raised by Rs9.99 per litre; diesel by Rs6.18 

The federal government further squeezed people's purchasing power by raising petrol and diesel prices on Monday, a day after notifying a hike in electricity tariff for both domestic and commercial consumers. According to a finance ministry notification, petrol prices rose by Rs9.99 per litre, while high-speed diesel (HSD) increased by Rs6.18 per litre for the next fortnight starting from midnight Monday. The ministry notification said that fuel charges had been increased because of price variations in the international market worked out by the Oil and Gas Regulatory Authority (Ogra). ""Ogra has worked out consumer prices based on international market price fluctuations,"" said the notification. It clarified that there would be no changes in the applicable duties and levies, which will remain at the current level.

Accordingly, the new price of petrol was fixed at Rs275.6 per litre from the previous Rs265.61 and diesel Rs283.63 per litre, up from the previous Rs277.45. Two weeks earlier, the government had increased the fuel prices after a decline in three preceding revisions. 
After offering relief to consumers in the last three revisions of oil prices, the federal government increased the prices of petroleum products by up to Rs9.56 per litre on Monday in view of fluctuations in the global fuel prices. 

The upward revision of the fuel prices came a day after the government notified a substantial increase in electricity tariffs, affecting millions of consumers across the country, particularly the residential users. ",248.0,275.6,283.63,Reeling from 'electric shock' consumers hit by 'petrol bomb',0.0,0.01,0.05,0.7,0.24,0.0,0.05,0.15,0.6,0.2,0.0,0.0,0.01,0.29,0.7,0.0,0.0,0.1,0.5,0.4,-1.69,-1.3,-1.17,-0.95
11,2024-07-01,['https://tribune.com.pk/epaper/news/Karachi/2024-07-01/NmIzNWY3MmNhZTc1NzE0ZGJlNDgyMTZlMWZjMDlmNDAuanBlZw'],"Petrol goes up by Rs7.45, diesel by Rs9.56 for current fortnight

After offering relief to consumers in the last three revisions of oil prices, the federal government increased the prices of petroleum products by up to Rs 9.56 per litre on Sunday in view of fluctuations in the global fuel prices.

The new rates are taking effect on the first day of a tax-laden budget. According to a notification, the price of petrol was raised by Rs7.45 per litre, while the high-speed diesel (HSD) went up by Rs 9.56 per litre.

The finance ministry issued the notification regarding the increase in petroleum product prices, saying that the new prices would take effect from Monday (today) and remain in place for the next 15 days.

The price of petrol had been increased from Rs258.16 to Rs265.61 per litre, while the price of HSD was increased from Rs267.89 to Rs277.49 per litre, according to the notification.

Sources said the price of light diesel had also been increased by Rs9.88 per litre, and the price of kerosene oil had been jacked up by Rs 10.05 per litre.

The increase in petroleum product prices has been made based on the Oil and Gas Regulatory Authority's (Ogra) recommendations and with the prime minister's approval.

The increase announced in the budget for the petroleum development levy has not been included in these prices; rather the rise is due to the increase in oil prices in the international market.

The government is charging a Rs 60 per litre petroleum levy on petrol and HSD, whereas they are exempt from the general sales tax (GST).

In case the government decides to raise the levy on both petrol and HSD by Rs5 per litre, the prices of petrol and HSD would go up further by Rs12.54 and Rs14.84 per litre, respectively.

The Finance Bill 2024 has proposed a maximum petroleum levy limit of Rs80 per litre, aiming to collect Rs1.28 trillion in the new fiscal year, up from the outgoing fiscal year estimates of Rs869 billion.

Over the past fortnight, international prices for petrol and HSD have surged by approximately $4.4 and $5.5 per barrel, respectively. Premium on petrol is calculated at $9.590 per barrel and $6.50 per barrel, same as the previous review.

HSD is widely used in the transport and agriculture sectors. Therefore, an increase in its price will have inflationary effects on consumers, who have been enjoying a relief due to cuts in the prices.",409.0,265.61,277.45,"After taxes in budget, fuel prices also jacked up",0.0,0.05,0.1,0.55,0.3,0.0,0.05,0.1,0.5,0.35,0.0,0.0,0.1,0.5,0.4,0.0,0.02,0.45,0.45,0.08,-1.3,-0.59,-1.0999999999999999,-1.15
12,2024-06-15,['https://tribune.com.pk/epaper/news/Karachi/2024-06-15/MDE4YzMyNjc0NmZlYTk0ZDUxMGMwMWFlOTM2ZDdjZDQuanBlZw'],"PM Shehbaz Sharif also announced a Significant cut in petrol and diesel prices by Rs 10.20 per litre and Rs2.33 per litre respectively. Earlier on June 1, the government had announced to cut the petrol price by Rs4.74 per litre while that of HSD by Rs3.86 per litre, a PM Office press release said on Friday.",56.0,258.16,267.89,Fuel price reduction,0.1,0.75,0.1,0.03,0.02,0.1,0.6,0.25,0.04,0.01,0.05,0.6,0.3,0.03,0.02,0.05,0.75,0.2,0.0,0.0,0.63,0.85,0.8799999999999999,0.74
13,2024-06-01,['https://tribune.com.pk/epaper/news/Karachi/2024-06-01/YzljMDE4OTIxNWFlZTcxZGJjMjhiYzM0NDJhNGRiYmYuanBlZw'],"Petrol reduced by Rs4.74; HSD by Rs3.84/ litre

After an initial confusion about the fuel rates caused by the premier's ""directives"" that was hurriedly clarified, the government on Friday slashed the prices of petrol and high-speed diesel (HSD) by Rs4.74 and Rs3.84 per litre, respectively.

The Finance Division, which usually issues a notification for the new prices of the petroleum products by 11:30 pm, was unable to release it this time until 12:35 am.

The new prices have been implemented from Saturday (today) and will remain unchanged for the next 15 days.

After the reduction, the new price of petrol is Rs268.36 per litre against its previous rate of Rs273.10. Similarly, HSD will be available for Rs270.22 per litre instead of its earlier price of Rs274.08.

""The prices of petroleum products have seen a de- creasing trend in the inter- national market during the last fortnight,"" the notification read.

      ""The Oil and Gas Regulatory Authority (Ogra) has worked out the consumer prices, based on the price variations in the inter- national market,"" it added. The prices of kerosene oil and light diesel oil (LDO) have also been reduced by Rs1.87 and Rs 3.88 per litre for the next 15 days.

After the reduction, kerosene oil will cost Rs171.61 per litre against its earlier price of Rs 173.48. Likewise, LDO will be available for Rs157.29 per litre after the cut instead of its previous rate of Rs161.17.

It should be noted that earlier on Friday, the state-run PTV on social media platform X carried Prime Minister Shehbaz Sharif's directives to the finance ministry to reduce the prices of petrol and HSD by Rs15.40 and Rs7.90 per litre respectively.

Moments later, a clarification was issued by the PM's Office and the post was deleted.

However, there was a massive gap between the prices announced in the ""so-called"" PM's statement and those notified by the Finance Division.

It is worth mentioning that the federal government had slashed the prices of petrol and HSD by Rs15.39 and Rs7.88 per litre, respectively for the second fortnightly of May as well.

The prices of kerosene oil and LDO had been reduced by Rs 9.86 and Rs 7.54 for the last

next fortnightly of May this year,

Notably, the price of crude oil has decreased in the inter- national market during the second fortnightly of May and currently roaming around $81 per barrel.

The federal government is currently charging Rs6o per litre petroleum levy on both petrol and HSD. Currently, no general sales tax is being charged on these two products.",424.0,268.36,270.22,"After initial gaffe, govt notifies cut in fuel rates",0.05,0.3,0.45,0.15,0.05,0.05,0.5,0.3,0.1,0.05,0.0,0.6,0.25,0.15,0.0,,0.45,0.35,0.1,,0.44999999999999996,,0.15,0.4
14,2024-05-16,['https://tribune.com.pk/epaper/news/Karachi/2024-05-16/NzU5YWJlZWFjYjE4NjM4ZDRhNjA1NThiNTM1MWNjNjMuanBlZw'],"In a significant relief for consumers grappling with inflation, the government announced a welcome reduction in petrol and high-speed diesel (HSD) prices for the upcoming fortnight.  Effective from May 16 (Thursday), the new prices bring respite as petrol sees a decrease of Rs15.39 per litre, now priced at Rs273.1o0, while HSD experiences a dip of Rs7.88 per litre, with the new rate at Rs274.08.

The decision, outlined in a notification by the finance ministry, comes as a response to the recent downward trend in global petroleum prices. The ministry highlighted that the Oil and Gas Regulatory Authority (OGRA) diligently computed consumer prices, aligning them with international market fluctuations.

New price applicable from May 16, to remain effective for next fortnight  

Petrol is used in motorbikes and cars and is considered an alternative to compressed natural gas (CNG) especially in Punjab province.

The CNG outlets in Punjab have been using imported gas for the last decade, therefore, the use of petrol has increased due to the shortage of gas.

But the oil industry claimed that smuggled petrol was being used by different units across the country, especially in Punjab and Sindh, noting that their sale did not witness a major increase.

The HSD is widely used in transport and agriculture sectors, therefore, reduction in its price is poised to have a significant impact on lowering inflation countrywide.

The government has slashed the price of kerosene oil by Rs9.86 per litre whereas that of light diesel oil (LDO) by Rs7.54 per litre.

Kerosene will now be sold at Rs173.48 per litre from Rs183.34 and LDO at Rs161.17per litre from Rs168.71. Kerosene is mainly used for cooking purposes in remote areas of the country, particularly in northern parts. It also an alternate to the LPG.

In the northern regions, the armed forces stand as a major consumer of LPG, utilising it extensively for heating and food preparation. LDO is mainly used in industries. At present, the government is charging Rs 60 per liter petroleum levy each on petrol and HSD. However, the rate of general sales tax (GST) is zero, The Centre had tactically increased the rate of petroleum levy to avoid sharing it with provinces.

In the past, the GST used to be higher, and the federal government was obligated to share it with provinces. ",383.0,273.1,274.08,Petrol becomes cheaper by Rs 15.39/litre,0.1,0.6,0.25,0.04,0.01,0.1,0.75,0.12,0.02,0.01,0.1,0.8,0.1,0.0,0.0,0.45,0.35,0.18,0.02,0.0,1.0,1.23,0.74,0.9099999999999999
15,2024-05-01,['https://tribune.com.pk/epaper/news/Karachi/2024-05-01/MDMyYWJiM2Q5NzEwNGE0YjA3NWE3NzE3MzAwODcxMDYuanBlZw'],"The government on Tuesday slashed the fuel prices from Wednesday (today), in line with the recommendations of the Oil and Gas Regulatory Authority (OGRA), according to a notification issued by the finance ministry.

The ministry notified the new reduced prices of petrol and diesel for the next fortnight. It did not notify the reduced prices of light diesel oil and kerosene for being deregulated. A separate notification was issued by Ogra for the decrease in the price of liquefied petroleum gas (LPG).

According to the ministry, the new price of petrol is now Rs288.49 per litre, Rs 5.45 down from the previous Rs293.94. Similarly, high-speed diesel (HSD) will be available for Rs281.96 per litre, Rs8.42 down from previous rate of Rs290.38 per litre.

According to the notification, the new prices will be applicable from midnight Tuesday and remain valid for the next fortnight. In a statement, the ministry said that the prices of petroleum products had seen a decreasing trend in the international market during the last fortnight.

The price of kerosene and light diesel oil has also been reduced, officials said. They added that kerosene price had been reduced by Rs8.74 per litre and the LDO by Rs5.63 paisa per litre. However, since these prices had been de-regulated, these were not mention in the ministry notification.

Separately, Ogra notified Rs11.88 per kilogram decrease in the LPG price to Rs238.46 per kg for the month of May. Following the notification, the price of a domestic LPG cylinder witnessed a decline of Rs140 and the commercial cylinder of Rs539.

In April, the LPG price was fixed at Rs250 per kg and domestic cylinder was available at Rs2,954 and commercial cylinder at Rs11,366 in the open market. However, the domestic cylinder would now be available at Rs 2,814 and commercial cylinder at Rs 10,826.

Ogra said in a statement that the LPG producer price was linked to the Saudi Aramco-CP and the US dollar exchange rate. As compared to previous month, the Saudi Aramco-CP has decreased by 5.6%. The average dollar exchange rate has also gone down by 0.18%, resulting to 4.74% decrease in the price.",354.0,288.49,281.96,"Petrol price slashed by Rs5.45, HSD by Rs8.42",0.1,0.6,0.25,0.04,0.01,0.1,0.6,0.25,0.04,0.01,0.45,0.4,0.15,0.0,0.0,0.12,0.73,0.15,0.0,0.0,1.3,0.97,0.74,0.74
16,2024-04-16,['https://tribune.com.pk/epaper/news/Karachi/2024-04-16/MWMzZjk4ZjY1MzNhMDFlZTNiMDllZjcxYmNiNjk2NzAuanBlZw'],"Govt says rate increased in view of rising trend in international market

The federal government raised the prices of petroleum products by up to Rs8.14 per liter on Monday due to fluctuations in global oil prices. The new prices will take effect from today, April 16, This marks the second price hike in petroleum products this month. According to a notification, the price of petrol has been raised by Rs4.53 per liter, from Rs289.41 to Rs293.94 per liter. The price of high-speed diesel (HSD) has also been increased by Rs8.14 per liter, from Rs282.24 to Rs290.38 per liter.

Earlier, the government raised the price of petrol by Rs 9.66 per liter on April 1. However, it reduced the price of HSD by Rs3.32 per liter for the first half of the month, effective from April 1 to 15.

Petrol is predominantly used in motorbikes and cars, with higher usage in Punjab due to CNG stations in the province relying on expensive imported gas rather than indigenous gas.

HSD finds extensive use in the transport and agriculture sectors. Therefore, the decision to increase its price is expected to have an inflationary impact on farmers and the general populace.

In a statement, the Ministry of Finance cited an increasing trend in international oil prices over the last fortnight as the reason for the price adjustment. It noted that the Oil and Gas Regulatory Authority (OGRA) calculated consumer prices based on international market variations.

Presently, the government imposes a petroleum levy (PL) of Rs 6o per liter on almost all petroleum products. The International Monetary Fund (IMF) is urging the government to levy a general sales tax (GST) of Rs18 per liter on petroleum products.

Currently, there is no GST on petroleum products. If implemented, this GST imposition would lead to further price hikes in the coming months.

The federal government strategically increased the petroleum levy rate as revenue collected through this levy goes to the federal treasury, while sales tax revenue goes to the provinces. Consequently, the sales tax rate has been reduced to zero to limit provincial revenue collection.

Oil and electricity consumers are seen as easy targets for taxation, with the government preferring to levy higher taxes on them rather than expanding the tax net.

Consumers may face increased taxes in the upcoming budget due to IMF pressure. There are indications that the government may raise the petroleum levy rate in the forthcoming budget to bolster revenue collection from oil consumers.",411.0,293.94,290.38,Petrol price jacked up for 2nd time in April,0.0,0.05,0.15,0.65,0.15,0.0,0.05,0.1,0.55,0.3,0.0,0.0,0.05,0.55,0.4,0.0,0.01,0.15,0.5,0.34,-1.35,-1.1700000000000002,-0.8999999999999999,-1.0999999999999999
17,2024-04-01,['https://tribune.com.pk/epaper/news/Karachi/2024-04-01/OTNkMGZlNjY0NjkwNDkyZTBhODNiNWNkMmYyMWJlN2EuanBlZw'],"The new government on Sunday increased the price of petrol by Rs 9.66 per litre effective from Monday (today) in line with the fluctuation in global oil prices — just as the inflation-hit people were preparing to celebrate the upcoming Eidul Fitr.

However, it decreased the price of high-speed diesel (HSD) by Rs 3.32 per litre on the recommendation of the Oil and Gas Regulatory Authority (Ogra).

Petrol will now be available at Rs289.41 per litre against its previous price of Rs279.75 per litre.

Meanwhile, HSD will now cost Rs282.24 per litre instead of Rs285.56.

Justifying the hike, the finance ministry in a statement said the price of petrol had increased in the international market during the last fortnight while the rate of HSD had marginally declined.

It added that the government had accordingly decided to revise the existing prices of petroleum products from April 1.

The ministry further said the price adjustments were in line with the government's policy of passing on the variations of prices in the international market to the domestic one.

It said the consumer price of HSD had been accordingly decreased once again, after a downward revision in the middle of March this year.

Petrol is mainly used in cars and motorcycles.

Its use in Punjab is higher as CNG stations in the province lack the supply of indigenous gas. They are provided with expensive imported gas. HSD is widely used in transport and agricultural sectors. Therefore, the decision to cut its price will have a healthy impact on the farmers and other people as it may reduce the inflationary impact.

On Ogra's recommendation, the price of LPG has been reduced to Rs 250,341.58 per ton from Rs 256,790.16 per ton, registering a decline of Rs 6,448.58 per ton.

An LPG cylinder's price has been reduced from Rs 3,030.12 to Rs 2,954.03 for domestic consumers.

Kerosene oil and light-diesel oil (LDO) prices have also been slashed by Rs2.27 per litre and Rso.38 per litre, respectively, from their previous rates of Rs186.39 per litre and Rs167.8o per litre.

Kerosene is primarily used for adulteration and lighting in remote areas, while LDO is used by flour mills and a few power plants.

Currently, the government is charging a levy of Rs6o per litre on almost all petroleum products.

The International Monetary Fund (IMF) is pushing the government to impose a general sales tax (GST) of Rs18 per litre on the petroleum products. Presently, there is no GST on these products. If the government imposes the GST, the prices of petroleum products will go up further up in the coming months.",433.0,289.41,282.24,Govt drops 'petrol bomb' on inflation hit nation,0.0,0.05,0.1,0.5,0.35,0.1,0.3,0.2,0.25,0.15,0.0,0.0,0.05,0.2,0.75,0.05,0.3,0.15,0.3,0.2,-1.7,-0.29999999999999993,-1.15,-0.050000000000000044
18,2024-03-16,['https://tribune.com.pk/epaper/news/Karachi/2024-03-16/YWI5OWE1ZDk1OTQxNDgyZWY0ZTMwMTlmOWUzOWIzY2MuanBlZw'],"Diesel would now be available at Rs 285.56 per litre, says statement

In a move to provide some relief to people during Ramazan from the persistently high inflation, the federal government on Friday reduced the price of high-speed diesel (HSD) by Rs 1.77 per litre while maintaining the tariffs of petrol, according to a statement issued by the Finance Division. According to the statement, the HSD would now be available at Rs285.56 per litre. The price of petrol has been kept at Rs 279.75 per litre. The prices would be effective from midnight today. The statement underscored that these revisions align with the recommendations of the fuel regulator, the Oil and Gas Regulatory Authority (Ogra).

High-speed diesel is widely used in transport and agriculture sectors. Any revision in its price leaves an inflationary impact on the lives of common citizens.

Petrol is mainly used in motorbikes and passenger cars and it is also an alternative to the compressed natural gas (CNG) which is consumed by many car owners.

Owing to the scarcity of locally produced gas, the transport sector in Punjab primarily uses petrol and imported liquefied natural gas (LNG).

Kerosene oil is used for cooking purposes in far-off areas of the country, especially its northern parts where liquefied petroleum gas (LPG) is not readily available. Pakistan Army is also a major consumer of kerosene oil.",226.0,279.75,285.56,"HSD price reduced by Rs1.77 per litre, petrol left unchanged",0.05,0.6,0.3,0.03,0.02,0.03,0.2,0.55,0.18,0.04,0.0,0.25,0.75,0.0,0.0,0.05,0.45,0.5,0.0,0.0,0.25,0.55,0.63,0.0
19,2024-03-01,['https://tribune.com.pk/epaper/news/Karachi/2024-03-01/MzUwZjExNTFiNjc1MTFkMGFhN2U1OWU0MmNjOTY1YzMucG5n'],"Diesel rate kept unchanged at Rs287.33 per litre

The interim government on Thursday announced an increase of Rs 4.13 per litre in the price of petrol for the fortnight starting from March 1, 2024 due to higher import premium. Ina late night statement, the Finance Division announced an increase in the ex-depot petrol price, whereas, the rate of high speed diesel (HSD) had been kept unchanged for the fortnight (March 1-15). The price of petrol has been fixed at Rs279.75 from Rs275.62 per litre. The price of HSD has been kept unchanged at Rs287.33 per litre.

In a statement it has been said that the government implemented the recommendations of the Oil and Gas Regulatory Authority (Ogra).

Import premium on petrol is estimated at $10.48 per barrel which was recoded at $9.43 per barrel in the previous fortnight which ended on Feb 29, 2024, whereas the premium on HSD stayed at $6.50 per barrel same as in the previous review.

The government is charging Rs6o per litre Petroleum Levy on both HSD and petrol.

In the first two months of the current year, geopolitical unrest in the Middle East and concerns about declining supplies drove up the price of oil by almost 10 per cent.",205.0,279.75,287.33,Caretakers hike petrol price before their exit,0.0,0.05,0.1,0.6,0.25,0.0,0.05,0.6,0.25,0.1,0.0,0.0,0.1,0.7,0.2,0.0,0.15,0.45,0.4,0.0,-1.1,-0.25,-1.05,-0.4
20,2024-02-16,['https://tribune.com.pk/epaper/news/Karachi/2024-02-16/ZDUzNmQ2YTZjMmY1MWI2OTM0ZmUwOTFkM2Q3MzIzMzAucG5n'],"Residential gas prices up 67%; subsidy to fertiliser plants goes

The government on Thursday increased gas tariff for residential users by up to 67% and up to 700% hike for fertiliser plants, while jacked up the prices of petroleum products by up to Rs8.37 per liter from Friday (today), in a move aimed at addressing the economic dynamics and ensuring stability in the energy sector.

The federal cabinet, in a meeting chaired by caretaker Prime Minister Anwaarul Haq Kakar, approved the gas price hike to recover additional Rs2q2 billion from all the consumers, in attempts to bring some equity in the rates of the fast depleting natural asset.

Immediately after the cabinet meeting, the Oil and Gas Regulatory Authority (Ogra) issued notification of the new gas prices, in accordance with the International Monetary Fund's (IMF) condition of raising the prices by Thursday, February 15.

Just before Thursday midnight, Finance Division notified that the price of MS (petrol) had been increased by Rs2.73 per litre, from Rs272.89 to Rs275.62. Similarly, the price of high speed diesel (HSD) was increased by Rs8.37 per litre, from R$278.96 per liter to Rs287.33. The Finance Division said that the decision came in line with the recommendations of Ogra. It added that the adjustment aimed at addressing the current economic dynamics and ensuring the stability of the energy sector in the country. It was the second time in the past three months that the gas tariff has been increased. The Ogra notification, showed that the hike would take effect from the February 1, and the new bills would be issued with revised rates. The decision puts an unreasonable burden on a class of residential consumers using more than 2 cubic hectometers (Hm3) gas for creating fiscal space to pay subsidies to other domestic consumers. The cabinet also finally took the much-delayed but needed decision to withdraw the Rs50 billion subsidies to a few fertilisers plants, which were earlier given preferential treatment by robbing the industrial consumers. Caretaker Finance Minister Dr Shamshad Akhtar played a pivotal role in the withdrawal of the fertiliser plants' subsidy, although the energy minister was in favour of continuing these subsidies. The fertiliser plants were availing these subsidies without passing on the benefit to the farmers. The Economic Coordination Committee (ECC) of the cabinet held two rounds to approve these prices and finally took the decision on Wednesday. The federal cabinet ratified the ECC decision of February 14th, reads a statement issued by the Prime Minister's Office after the cabinet meeting. It is the third increase in the prices that the consumer would bear amid double-digit inflation. The increase has thrown an additional burden of Rs242 billion on the consumers, including Rs37 billion that the government would earn in sales tax. It was also the second revision in the gas prices by the caretaker government in the past three months after it earlier increased the prices up to 1108% - the highest for the most vulnerable households.

Residential consumers The fresh revision also puts maximum burden on the most vulnerable households with a 67% or Rs100 increase per unit for the domestic monthly consumption of 0.5 cubic hectometers (Hm3). For other protected domestic consumers, the increase is in the range of Rs200 to Rs250 - also ranging from 25% to 67%.

The prices for non-protected residential consumers are either now close to the prescribed price of Rs1,597 per mmbtu or even higher than the prices of imported re-gasified liquefied natural gas (RLNG). The rates for 1.5 Hm3 consumers have been increased to Rs1,450 - higher by 21%. The new prices for the 2 Hm3 monthly consumption consumers are Rs1,900-up by 19% - and Rs300 more than the cost of gas they need to pay. Similarly for the next slab of 3 Hms consumption, the new rate is Rs3,300 - close to the imported gas rate of Rs 3,750.

 The two highest residential slabs are charged rates that are even higher than the imported gas prices Rs3,800 and R$4,300. They are now forced to pay for the subsidies of other domestic consumers, which is unjustifiable. Earlier this month, OGRA is- sued a determination of revised estimated revenue requirements (RERR) for FY 2023-24 for both the SNGPL and the SSGCL. According to the revised determination, the SNGPL requires a revenue of Rs592 billion and the SSCCL requires a revenue of Rs310 billion this fiscal year, the total revenue requirement has been determined at Rs902 billion, arriving at an average prescribed price of Rs1,596 per mmbtu. The residential consumers of housing societies that buy gas in bulk will face a 45% increase in their prices. Their new rate is Rs2,900-up by Rs900 compared to current rates that too are just three months old. The fresh increase in prices is expected to further fuel the inflation that remains far higher than the goal set by the central bank. The inflation rate in January remained at 28.4% as against the annual target of 21%. Industrial Consumers The cabinet approved further increase in the gas prices for the in-house power generation of the industries for both the export and non-export sectors. Going forward, the cabinet has ended the distinction of the ex- port and non-export and a new uniformed rate for in-house gas plants has been set. The cabinet approved increase in the captive plants rates from Rs2,200 to 2,750 for exporters and from Rs2,500 to 2,750 for  local production - an increase, ranging from 10% to 25%. The Petroleum Division had proposed Rs2,950 per mmbtu rate, which was opposed by the industry minister. The Pakistan Textile Exporters Association (PTEA) Pattern- in-Chief Khurram Mukhtar emphasised the need for negotiating sustainable energy tariffs with the IMF and rationalising cross subsidies on industrial energy tariffs to support growth. ""Just raising energy tariffs is not going to work; strict enforcement requires reducing T&D losses and full bills recovery,"" said Mukhtar. ""Current hike in gas and electricity tariffs is disastrous for the economy and lacks any wisdom,"" he added. Fertiliser plants The caretaker cabinet has taken some corrective measures to stop the misuse of subsidy by the fer- tiliser plants. These plants were availing subsidised gas but were still selling expensive urea to the farmers. The cabinet approved increase  in the feed gas prices for Engro Fertiliser from Rs200 to Rs1,597 per MMBtu a surge of 700% that ends R$39 billion subsidies. The effective date for revised gas tariff for Engro Fertiliser is 1st March, 2024. It also approved increase in gas prices for Fauji Fertiliser Bin Qasim Limited (FFBQL) from Rs580 to Rs1,597 mmbtu, showing an increase of 175% and ending its Rs10 billion subsidy. Agritech and Fatima Fertiliser are currently getting RLNG from SNGPL network. The cabinet approved increasing their prices by 29% to Rs1,597 per mmbtu, which is the average prescribed price in case these plants are offered system gas on SNGPL. The government still has to increase the gas prices for those fertiliser plants, which are availing the gas from the Mari Gas network. For the CNG sector, the government has increased the prices from Rs3,600 per mmbtu to R$3,750 per mmbtu equivalent to the RLNG price being the fuel for majority CNC producers in the country.",1199.0,275.62,287.33,"Homes hit, businesses reel as energy rates jacked up",0.0,0.01,0.1,0.6,0.29,0.0,0.05,0.1,0.45,0.4,0.0,0.0,0.05,0.45,0.5,0.0,0.05,0.2,0.47,0.28,-1.45,-0.98,-1.17,-1.2
